Mes,Turno,No_Colada,GPO_CH,TCM,No_Cargas,C_Arrabio,C_Primeras,C_Segundas,C_Triturado,C_Retornos,Cumpl_CM,Cons_Chorreadura,Cons_Ri,Rendimiento_Teo,Altura_Banda,Tiempo_Caida_Banda,TPQB,Rendimiento_Real,ENERGÍA,CONSUMO_C,O2_INSTANTANEO,O2_TCM,CONSUMO_CAL_SIDER,CONSUMO_CAL_DOLOM,BALANCE_02_C,VAC_TO_VAC,COBERTURA_DE_ARCO,POWER_ON,AUXILIARES,DEMORAS,POTENCIA,FACTOR_O2,VELOCIDAD_DE_FUSIÓN,TIEMPO_VACIADO,REMANENTE_HF,ACERO_VACIADO,O2_VACIADA,TON_Hr_ACERO LIQUIDO,TEMPERATURA_VACIADO,MgO_ESCORIA,FeO_ESCORIA,CaO,SiO2,Al2O3,IB3,IB4,RESULTADO,coladas ,TEMPERATURA
Abril,1,49544,3B,185.449997,Hibrida,0,38.15044486,36.23618226,25.61337288,0,70.90585272,5.661903478,14.01995147,89.72337557,0,24,162.01458,87.36,327.3119493,14.85575651,136,23.45106536,12.02480473,13.4267999,1.578584392,43.73333311,72.30446781,31.88333511,6.16666603,5.68333197,114.2289734,5.579194,5816.518137,3.2,68,148,901,203.0487815,1631,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.11,49546,787
Abril,1,49545,3B,175.6600037,Hibrida,0,37.91415234,35.76226802,26.32357964,0,71.70251911,6.615051805,12.80883525,89.6158488,0,30,155.40174,88.47,359.7859426,16.95889752,129,25.03130996,12.75190683,14.17511071,1.475998657,42.84999681,60.58434032,33.86666489,7.68333197,1.29999995,111.9685211,3.92964,5186.811404,3.2,49,148,979,207.2345545,1638,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,43.61,49547,735
Abril,2,49546,3B,159.6699982,Hibrida,0,44.07214881,37.32698691,18.60086428,0,63.36817731,6.57606313,15.15625979,89.93975074,0,27,145.48248,91.11,367.6332478,9.312958083,112,22.3961924,16.53410177,16.28358508,2.404841964,42.73333525,56.35408971,31.75000381,9.34999847,1.63333297,110.9291306,4.041613,5028.975717,4,26,145,1020,203.5881344,1614,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,35.27,49548,671
Abril,2,49547,3B,165.6799927,Hibrida,0,42.47947851,39.4133269,11.0453887,7.061805891,77.91211381,6.337518107,18.07701593,90.5288508,0,26,148.7889,89.8,404.3940304,15.78947438,151,32.35755817,16.05504658,15.63254536,2.049311927,49.64999008,68.81897983,35.31665802,7.36666584,6.96666622,113.8272629,1.661311,4691.270408,2.9,35,145,1050,175.2266211,1635,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,18.01,49549,687
Abril,2,49548,3B,167.8600006,Hibrida,0,35.8036459,37.56702014,23.29322054,3.336113428,79.49211944,7.625402121,13.52317407,89.9230311,0,22,152.09532,90.61,365.7810067,13.08828781,152,28.97652795,16.02525909,15.42952455,2.213928084,42.09999895,68.48522876,32,7.61666584,2.48333311,115.125,3.187717,5245.625019,2.6,46,144,992,205.2256583,1654,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,55.72,49550,544
Abril,2,49549,3B,166.1900024,Hibrida,0,43.64883567,39.83392503,15.88543234,0.631806968,62.53478478,7.509477105,16.69173837,89.75317408,0,20,137.82677,82.93,356.8205014,15.27769398,150,28.31096896,16.06594838,15.58457165,1.853091768,42.31666423,66.01510695,31.29999924,6.76666594,4.24999905,113.674118,3.57916,5309.584871,2.8,54,141,693,199.9212403,1635,9.69,31.28,30.48,13.33,7,1.4993,1.98,61.43,49551,658
Abril,2,49550,3B,162.6900024,Hibrida,0,28.21316614,44.90134612,21.08304137,5.80244637,80.14696659,8.113590264,15.24371504,89.7181142,0,22,147.72048,90.8,388.4688613,11.75241239,153,31.32952193,16.41158006,15.98131392,2.665794979,59.24999428,62.42644836,33.28332901,6.66666603,19.29999924,113.9309082,2.224136,4888.032756,2.8,56,143,882,144.8101406,1664,9.07,31.68,29.53,12.86,6.54,1.5222,1.99,60.64,49552,659
Abril,2,49551,3B,162.9199982,Hibrida,0,34.75325313,42.229315,17.73876749,5.278664375,80.20879169,7.242818561,15.41861036,90.16032409,0,21,141.54003,86.88,424.1345493,18.44463561,154,34.85759921,16.63393095,15.89737312,1.88985025,55.51666659,63.90856164,36.65000153,18.33333206,0.533333,113.1241379,0.97584,4445.29308,5,86,144,770,155.6289405,1603,8.03,37.69,25.6,11.96,5.24,1.4884,1.96,35.98,49553,610
Abril,2,49552,3B,138.7400055,Hibrida,0,36.65849791,52.52991207,10.81159002,0,56.798642,9.571861035,12.97390803,89.59838547,0,17,125.66915,90.58,374.081,13.44961746,141,28.03805569,19.38878401,18.66801137,2.084673098,42.48333406,56.1347561,27.43333435,8.19999981,6.8499999,113.5115509,2.998389,5057.351167,5,66,143,1031,201.9615501,1640,8.15,38.1,26.35,11.05,4.96,1.6458,2.15,35.32,49554,675
Abril,2,49553,3B,158.1799927,Hibrida,0,34.56821343,44.19016311,16.24731319,4.994310279,77.89734397,7.902389683,11.44266026,89.91225186,0,21,141.56546,89.5,343.2798237,14.0220009,146,26.61524968,16.7530669,16.4369713,1.898106402,40.33333517,63.73284672,28.70000458,9.8166647,1.81666589,113.5191574,4.315953,5511.497123,5,49,144,718,214.2148663,1644,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,54.97,49555,612
Abril,2,49554,3B,164.5200043,Hibrida,0,30.81692195,43.04643812,22.42888403,3.707755896,77.14759973,7.002188184,7.90177486,89.60345247,0,23,150.79799,91.66,352.5407154,11.81011397,145,26.8295641,16.35059525,15.74276643,2.271744725,46.56666422,63.29972414,30.38333321,8.19999981,7.9833312,114.5364914,3.936302,5414.810914,5,56,142,607,182.9635028,1623,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,57.51,49556,536
Abril,2,49555,3B,171.8000031,Hibrida,0,34.51688009,39.52270081,22.7008149,3.259604191,78.82264779,7.392316647,11.93247963,89.83119907,0,29,152.14624,88.56,411.5250218,14.36554107,141,31.47264205,15.42491242,15.07566912,2.190842788,285.7499991,66.440044,38.16666794,6.44999981,241.1333313,111.1440888,1.481444,4501.309973,4.7,15,146,880,30.65616808,1625,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,36.87,49557,637
Abril,1,49556,3B,160.3399963,Hibrida,0,45.60309343,40.23949108,14.15741549,0,58.76324732,7.296993888,17.50031184,90.50866908,0,22,148.22954,92.45,380.4415704,15.52950017,149,30.41661539,17.64999417,16.15317487,1.958634538,66.01666402,70.57917738,32.53333282,7.13333273,26.34999847,112.5000153,2.554801,4928.483572,4.2,60,146,875,132.6937695,1622,7.92,36.49,26.54,10.21,5.5,1.6894,2.19,57.99,49558,574
Abril,1,49557,3B,176.1900024,Hibrida,0,51.2287871,28.29331971,20.47789318,0,66.43834991,8.683807254,24.46222828,90.69459107,0,28,205.40506,116.58,347.3522853,13.95652401,145,27.60088503,15.66490699,14.70003953,1.977633184,44.26666689,63.02437186,33.33333588,8.4499979,2.48333311,110.1600113,4.014281,5285.699669,4.9,68,147,797,199.2469869,1632,8.25,36.09,27.45,11.32,4.2,1.7687,2.3,43.48,49559,664
Abril,1,49558,3B,167.5299988,Hibrida,0,54.12761893,22.47358682,22.08559661,1.313197636,66.53765223,8.505939235,27.21900555,0,0,28,89.27334,53.29,352.7726403,13.59756471,137,26.56240693,17.37002341,15.45991774,1.953467954,46.2166686,61.7221216,32.30000305,8.71666622,5.19999933,109.7832871,3.967161,5186.686779,5,68,146,918,189.5420043,1651,7.33,35.69,27.78,11.66,4.45,1.7244,2.18,34.57,49560,669
Abril,1,49559,3B,170.0599976,Hibrida,0,48.10067035,26.32012231,23.69751852,1.881688816,73.46342505,6.268375867,20.4045631,0,0,22,214.9173,126.38,376.3377685,13.37763162,144,29.67776122,15.99435516,15.22991907,2.218461538,52.93332768,66.11416567,35.0166626,14.74999905,3.16666603,109.662056,2.756684,4856.544997,5,61,147,787,166.6247029,1630,8.78,34.89,28.11,10.33,4.78,1.8604,2.44,52.77,49561,724
Abril,1,49560,3A,157.2200012,Hibrida,0,53.23750159,26.66327439,20.09922402,0,69.48810943,7.403638214,25.69647628,0,0,20,95.88618,60.99,403.25658,15.6277826,142,31.25556521,17.80943886,16.47373095,2,44.13333666,63.35133495,34.51667023,8.60000038,1.01666605,110.2076111,1.756276,4554.900579,4.9,62,145,862,197.1298945,1652,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,33.58,49562,727
Abril,1,49561,3A,162.5700073,Hibrida,0,46.07246109,28.52309774,25.40444116,0,74.011809,7.732053884,19.6838285,0,0,25,109.11186,67.12,362.9205717,15.0950353,144,28.6215156,17.46939701,15.93159798,1.89608802,42.51666832,59.73018135,32.30000305,10.21666527,0,109.5975266,3.327197,5033.126686,4.8,67,147,768,207.4480515,1649,8.12,30.08,30.21,12.65,5.12,1.7001,2.16,32.67,49563,692
Abril,1,49562,3B,175,Hibrida,0,43.71428571,34.83428571,21.45142857,0,66.5067704,7.862857143,17.6,0,0,25,195.07878,111.47,365.7142857,17.25714286,143,29.16571429,15.94285714,14.8,1.690066225,75.26666451,62.88274648,35.65000153,8.19999886,31.41666412,107.7138748,3.169327,4908.835694,4.2,61,146,884,116.3861858,1650,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,31.71,49564,698
Abril,1,49563,3B,156.1100006,Hibrida,0,39.71558516,38.24867081,22.03574403,0,66.97616359,7.513932484,15.50188969,0,0,22,152.09532,97.43,419.5759384,15.77733643,140,33.11767331,18.89693158,16.59086535,2.099066179,65.1166644,62.20857143,36.70000076,7.81666517,20.59999847,107.084465,1.164757,4253.678403,4.2,55,148,1104,136.3706216,1632,8.1,34.09,28.65,11.18,5.14,1.7555,2.25,33.82,49565,696
Abril,1,49564,3B,181.3899994,Hibrida,0,36.44081813,40.88979547,22.6693864,0,67.95778573,7.607916644,14.05810684,0,0,28,204.10785,112.52,340.1510569,10.61800544,149,27.32234421,15.326093,14.27862621,2.573208723,45.18333578,66.97534766,33.20000458,7.64999914,4.33333206,111.5060196,4.31877,5463.553445,4,55,146,1111,193.8767877,1661,8.22,34.89,28.12,11.64,4.78,1.7125,2.21,45.27,49566,690
Abril,1,49565,3B,177.4700012,Hibrida,0,42.00146504,37.93880656,20.0597284,0,64.85084035,6.987096411,14.10942695,0,0,28,101.10009,56.97,329.6331752,11.66957788,138,24.79292258,15.77731437,14.59401579,2.124577499,43.9833355,64.60329815,31.70000458,7.69999886,4.58333206,110.7255478,5.183609,5598.421943,3.3,58,147,880,200.5304941,1619,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,57.03,49567,752
Abril,1,49566,3B,178.4799957,Hibrida,0,41.20909906,33.46593456,25.32496638,0,70.7155774,5.787763335,14.7355446,0,0,28,210.74621,118.08,340.6544232,10.55580482,133,24.84872314,15.4639179,14.5114302,2.35403397,41.56666791,66.69898734,33.13333511,7.28333282,1.14999998,110.1005859,4.728435,5386.719904,3.8,44,147,690,212.1892479,1631,7.76,35.69,27.41,10.44,5.23,1.7492,2.24,43.48,49568,744
Abril,1,49567,3A,168.8000031,Hibrida,0,49.64454976,28.90995261,21.44549763,0,70.61887316,7.642180095,25.82938389,0,0,28,95.40281,56.52,371.4454909,13.94549738,134,26.96089999,16.11374378,15.34360162,1.933305013,49.11666488,69.87379481,33.95000076,6.56666565,8.59999847,110.8100052,3.215935,4972.017652,3.5,43,149,801,182.0156157,1633,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,16.11,49569,733
Abril,1,49568,3A,178.0399933,Hibrida,0,46.97820714,27.7465738,25.27521905,0,74.90995272,6.964727028,22.88249831,0,0,22,157.89433,88.68,411.1435787,16.36149242,129,28.83060095,14.88429622,14.54729329,1.762100927,48.5666697,66.53066386,39.66667175,7.6999979,1.20000005,110.7226715,1.630435,4488.402617,3.2,43,149,786,184.0768588,1616,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,56.57,49570,726
Abril,1,49569,3A,162.9199982,Hibrida,0,51.68180702,27.20353548,21.1146575,0,70.5191142,7.746133071,23.69260987,0,0,30,147.94952,90.81,367.0513177,15.72550963,136,26.52835777,17.4318686,15.89737312,1.68696331,51.21666145,66.16742323,31.54999542,10.89999962,8.76666641,113.7242508,3.434011,5163.86757,3.4,20,145,866,169.8665972,1625,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,16.11,49571,631
Abril,2,49570,3A,161.8000031,Hibrida,0,49.19653894,24.78368356,26.0197775,0,75.26982061,4.14091471,21.7552534,0,0,30,70.78273,43.75,362.1755185,13.23238541,149,28.51050626,15.82200217,16.9344867,2.154600654,40.79999924,57.70487145,30.88333511,6.41666508,3.49999905,113.8478317,3.366284,5239.071573,3.1,36,146,739,214.7058864,1608,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,36.08,49572,654
Abril,2,49571,3A,168.949997,Hibrida,0,50.01479728,22.93577982,23.55726546,3.492157443,85.92984293,5.830127257,21.36726842,0,0,24,130.98502,77.53,373.4832858,16.08168126,151,29.97928435,16.57295088,15.32997956,1.864188443,42.04999805,63.065,33.46666718,6.09999895,2.48333192,113.1274719,2.824173,5048.306604,2.6,41,146,992,208.3234342,1643,8.36,38.5,26.37,11.99,5.96,1.4691,1.93,39.94,49573,636
Abril,2,49572,3A,159.1600037,Hibrida,0,47.16009047,29.90701181,22.93289771,0,72.32195523,7.665242523,22.87006786,0,0,21,215.17161,135.19,391.4299985,17.13370154,151,30.59185655,16.90123108,16.27293252,1.785478548,39.34999609,65.77275098,32.16666412,6.09999895,1.08333302,116.2072296,2.180972,4947.97978,2.4,55,150,746,228.7166682,1627,8.77,36.49,27.18,11.3,5.99,1.572,2.08,59.89,49574,572
Abril,2,49573,3A,100.6699982,Hibrida,0,30.79368233,49.73676368,16.2908513,3.178702692,63.6628411,12.41680739,10.23144929,0,0,22,91.05378,90.45,438.0649727,14.77103434,138,33.01877481,27.61498014,25.72762538,2.235373235,101.3666601,53.48461538,23.93333054,5.98333263,71.44999695,110.5571137,0.608291,4206.267824,2.8,76,225,1094,133.1798836,1676,9.39,34.09,29.42,9.96,5.88,1.8573,2.45,33.66,49575,515
Abril,2,49574,3A,156.7400055,Hibrida,0,49.2471609,22.64897282,24.53107056,3.572795713,87.46412626,7.273191272,25.87086895,0,0,13,148.789,94.93,317.7236076,10.08038755,145,23.86117053,17.67257817,16.52417959,2.367088608,32.69999564,65.91980519,25.7666626,5,1.93333304,115.9637604,5.885142,6083.054213,5,40,146,673,267.889944,1648,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,51.74,49576,276
Abril,2,49575,3A,159.5599976,Hibrida,0,45.75081474,25.52644773,22.07946854,6.64326899,92.56629838,6.705941339,24.75557784,0,0,18,142.83744,89.52,325.2694961,8.391827654,144,24.87465568,16.85886213,16.23213863,2.964152353,38.8666687,62.05638298,27.51667023,9.18333244,2.16666603,113.1677628,5.342003,5798.666635,0.6,35,139,836,214.5797486,1665,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,51.74,49577,322
Abril,2,49576,3A,158.5200043,Hibrida,0,53.25510977,22.26848347,18.60963916,5.8667676,88.16152943,6.182185213,25.65606863,0,0,18,139.86166,88.23,328.0343086,8.219782771,116,20.03532623,15.20312853,16.9063836,2.437452034,41.399992,70.15916795,27.16666222,8.11666489,6.11666489,114.846611,6.494313,5835.093137,5,46,143,596,207.2464169,1641,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,56.03,49578,518
Abril,2,49577,3A,159.0299988,Hibrida,0,52.12852921,22.84474627,23.01452556,2.012198956,80.57808365,6.306986103,23.26605043,0,0,23,154.74056,97.3,376.0296828,10.87845069,110,22.0524431,14.0853928,16.22335421,2.02716763,77.71666718,63.35695538,31.83333778,11.38333321,34.49999619,112.7120514,3.723864,4995.70607,5,36,144,746,111.1730638,1667,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,59.26,49579,528
Abril,2,49578,3A,160.1300049,Hibrida,0,51.06475988,24.82982577,18.17273465,5.932679698,86.81184003,6.095047774,28.70792481,0,0,22,139.86166,87.34,373.4465633,17.71060959,151,29.96939895,13.92618455,16.36170562,1.692172073,55.26666355,61.36719577,31.64999962,8.46666527,15.14999866,113.3649292,2.82633,5059.399899,5,19,140,591,151.9903584,1600,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,58.47,49580,474
Abril,2,49579,3A,179.4400024,Hibrida,0,48.37271511,25.49041462,20.34106108,5.795809184,88.74152788,5.684351315,20.00668747,0,0,26,145.81322,81.26,367.8109625,13.67588033,154,29.6756572,13.59785982,13.87650449,2.16992665,51.86666297,72.17579075,34.41666412,9.18333244,8.26666641,115.0605164,3.044213,5213.753483,0.5,46,139,866,160.7969266,1664,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,36.8,49581,617
Abril,2,49580,3A,161.3800049,Hibrida,0,48.7544925,27.76056513,21.19221713,2.292725245,77.91406679,7.002106829,25.0960466,0,0,33,142.83744,88.51,342.04981,14.80976532,148,25.94497381,14.68583423,16.11104177,1.751882845,41.9333315,70.20667656,28.21666718,8.08333111,5.63333321,117.3774185,4.474862,5719.314895,4.8,30,148,699,211.7647151,1646,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,39.56,49582,478
Abril,2,49581,3A,156.7599945,Hibrida,0,50.49757591,25.00637918,22.1995407,2.29650421,79.73154237,7.144679765,26.25669814,0,0,21,151.76478,96.81,366.1648508,14.65297321,149,28.96147078,15.18244503,14.09798467,1.976491075,40.8666681,64.82052342,30.40000343,8.89999866,1.56666601,113.2894745,3.176121,5156.578185,4.8,28,147,559,215.8238097,1621,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,56.57,49583,627
Abril,2,49582,3A,155.8999939,Hibrida,0,54.71456062,22.9634381,19.10198845,3.220012829,79.95164189,6.735086594,26.36305324,0,0,18,136.88588,87.8,347.0173324,9.910199233,148,27.01090548,13.91917951,13.5343174,2.725566343,42.46666718,60.29630178,28.31666756,9.76666641,4.38333321,114.6321182,4.114362,5505.591135,0.2,19,143,1166,202.0408139,1716,9.9,28.07,33.46,11.53,7.15,1.7912,2.32,43.09,49584,363
Abril,1,49583,5,193.1000061,2,0,0,50.54375971,40.96323149,8.493008804,96.11215916,5.541170378,0,88.12532367,0,19,146.29888,75.76,372.345923,14.25686128,115,24.94044458,12.37700634,12.89487272,1.74936433,50.43333436,45.07439516,41.60000229,6.31666613,2.51666594,103.7019272,3.440358,4641.826814,5,22,145,582,172.5049535,1645,9.62,31.68,28.47,11.33,7.8,1.4882,1.99,15.44,49585,543
Abril,1,49584,5,171.1100006,Hibrida,0,0,57.27894337,34.6560692,8.064987435,96.93397342,7.480568056,0,87.89714219,0,20,141.07392,82.45,418.4442741,15.08970832,123,27.92940204,15.31178768,6.837706714,1.850890782,100.8299947,68.18040904,38.84999847,7.84999895,54.12999725,110.579155,1.421646,4404.375994,4.6,44,149,762,88.66409276,1650,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,17.68,49586,551
Abril,1,49585,5,167.7299957,Hibrida,0,0,59.16055565,28.67704048,12.16240386,86.50387995,8.287128123,0,88.1442795,0,21,148.91136,88.78,327.3117594,12.23990969,133,23.49609551,15.97806038,6.975496511,1.91962981,40.01666093,69.45635593,29.61666298,7.86666584,2.53333211,111.2211456,5.568509,5663.365783,4.7,37,151,612,226.4056968,1617,8.93,32.88,28.86,10.93,6.66,1.6407,2.15,80.01,49587,507
Abril,1,49586,5,167.8500061,Hibrida,0,0,58.53440572,33.72058385,7.745010426,95.5608888,8.221626452,0,87.79743819,0,22,146.29888,87.16,346.1423765,13.00565934,165,31.67709149,16.2645213,15.31128929,2.435639029,48.4499979,65.94495413,32.03333282,8,8.41666508,108.8241577,3.535918,5239.854593,5,35,144,624,178.3281811,1621,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,67.57,49588,435
Abril,1,49587,5,169.8699951,Hibrida,0,0,57.37917231,33.1429917,9.477835992,93.14733119,8.064990875,0,87.95172779,0,23,133.23648,78.43,342.6149507,12.17990263,144,27.06187162,15.83563947,6.887620143,2.221846303,44.89999485,64.15485564,31.88332939,7.36666584,5.64999962,109.5243225,4.269292,5327.862503,4.3,38,148,746,197.7728512,1636,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,52.67,49589,474
Abril,1,49588,5,166.75,Hibrida,0,33.70314843,30.43478261,28.18590705,7.676161919,65.29723442,7.046476762,12.23388306,90.17631184,0,24,237.73568,142.57,332.2338831,12.44377811,142,26.68665667,16.31184408,15.47226387,2.144578313,53.46666432,61.91172507,31.13333321,7.16666603,15.16666508,106.7666092,4.718317,5355.995739,4.1,43,152,724,170.5735736,1643,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,47.12,49590,314
Abril,1,49589,3B,167.1799927,Hibrida,0,34.92044503,33.07811939,25.72078,6.280655581,92.09899961,6.938629023,12.84842685,90.16078478,0,25,99.27424,59.38,376.2411936,16.01866322,152,31.78011863,15.79136329,15.49228444,1.983943241,89.23333407,68.36836364,34.73333359,7.0333333,47.46666718,108.6564407,2.577359,4813.243516,4.1,45,150,670,100.8591699,1606,9.29,33.28,29.78,10.92,7,1.6618,2.18,38.86,49591,447
Abril,1,49590,3B,168.6000061,2,0,38.37485172,33.4519573,24.25860024,3.914590747,82.4151812,9.667852906,11.50652432,89.87900356,0,26,164.58624,97.62,316.7259672,8.149465897,139,24.51957207,12.51482754,15.36180253,3.008733624,46.61665917,50.14204545,29.61666298,8.58333111,8.41666508,108.182312,5.767801,5692.741489,4.3,40,152,722,195.6382152,1622,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,50.62,49592,510
Abril,1,49591,3B,165.449997,Hibrida,0,35.02568752,33.36355394,24.66001813,6.950740405,93.09783221,5.923239649,13.23662738,90.33000907,0,27,156.7488,94.74,344.5149656,9.65850728,145,27.30129999,16.62133606,15.6542765,2.826658323,44.18333291,60.80202429,30.98333549,7.54999876,5.64999866,110.3819351,4.162257,5339.967254,4.4,39,150,757,203.6967202,1626,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,Sin Análisis,36.02,49593,359
